commodity,regime,region_id,date,residual
Salt,North,Ibb City_Ibb,2024-02-01,0.17168532001432424
Salt,North,Ibb City_Ibb,2024-03-01,0.2063557317643333
Salt,North,Ibb City_Ibb,2024-04-01,0.1691774204700165
Salt,North,Ibb City_Ibb,2024-05-01,0.18289882898120702
Salt,North,Al Jabeen_Raymah,2018-04-01,-0.20359080267179266
Salt,North,Al Jabeen_Raymah,2018-09-01,-0.24959626942998897
Salt,North,Al Jabeen_Raymah,2020-01-01,0.19091753613626333
Salt,North,Al Jabeen_Raymah,2020-02-01,-0.15862556108061046
Salt,North,Al Jabeen_Raymah,2020-03-01,-0.18478246386373662
Salt,North,Al Jabeen_Raymah,2020-04-01,0.21377443891938958
Salt,North,Al Jabeen_Raymah,2020-05-01,0.21497443891938955
Salt,North,Al Jabeen_Raymah,2020-06-01,0.21617443891938953
Salt,North,Al Jabeen_Raymah,2020-07-01,0.21627443891938952
Salt,North,Al Jabeen_Raymah,2020-08-01,-0.14762556108061045
Salt,North,Al Jabeen_Raymah,2020-09-01,0.4143744389193896
Salt,North,Al Jabeen_Raymah,2020-10-01,0.3999175361362634
Salt,North,Al Jabeen_Raymah,2020-11-01,-0.15502556108061044
Salt,North,Al Jabeen_Raymah,2020-12-01,0.3846961276250728
Salt,North,Al Jabeen_Raymah,2021-01-01,0.3860961276250729
Salt,North,Al Jabeen_Raymah,2021-02-01,0.3841961276250729
Salt,North,Al Jabeen_Raymah,2021-03-01,0.3840961276250729
Salt,North,Al Jabeen_Raymah,2021-04-01,0.4213744389193896
Salt,North,Al Jabeen_Raymah,2021-05-01,-0.20400387237492715
Salt,North,Al Jabeen_Raymah,2021-06-01,0.4252744389193896
Salt,North,Al Jabeen_Raymah,2021-07-01,0.3866961276250728
Salt,North,Al Jabeen_Raymah,2021-08-01,-0.19022556108061045
Salt,North,Al Jabeen_Raymah,2021-09-01,0.41377443891938953
Salt,North,Al Jabeen_Raymah,2021-10-01,0.4131744389193896
Salt,North,Al Jabeen_Raymah,2021-11-01,0.06871753613626336
Salt,North,Al Jabeen_Raymah,2021-12-01,0.012274438919389563
Salt,North,Al Jabeen_Raymah,2022-01-01,-0.28962556108061044
Salt,North,Al Jabeen_Raymah,2022-02-01,0.012174438919389574
Salt,North,Al Jabeen_Raymah,2022-03-01,-0.011282463863736603
Salt,North,Al Jabeen_Raymah,2022-04-01,-0.011282463863736603
Salt,North,Al Jabeen_Raymah,2022-05-01,-0.28712556108061044
Salt,North,Al Jabeen_Raymah,2022-06-01,-0.011282463863736603
Salt,North,Al Jabeen_Raymah,2022-07-01,0.012174438919389574
Salt,North,Al Jabeen_Raymah,2022-08-01,0.012174438919389574
Salt,North,Al Jabeen_Raymah,2022-09-01,-0.011282463863736603
Salt,North,Al Jabeen_Raymah,2022-10-01,-0.2993255610806105
Salt,North,Al Jabeen_Raymah,2022-11-01,0.012274438919389563
Salt,North,Al Jabeen_Raymah,2022-12-01,0.01257443891938953
Salt,North,Al Jabeen_Raymah,2023-01-01,-0.34320387237492717
Salt,North,Al Jabeen_Raymah,2023-02-01,-0.011282463863736603
Salt,North,Al Jabeen_Raymah,2023-03-01,-0.011182463863736614
Salt,North,Al Jabeen_Raymah,2023-04-01,-0.3301824638637366
Salt,North,Al Jabeen_Raymah,2023-05-01,-0.03463936664686279
Salt,North,Al Jabeen_Raymah,2023-06-01,0.012274438919389563
Salt,North,Al Jabeen_Raymah,2023-07-01,-0.35360387237492713
Salt,North,Al Jabeen_Raymah,2023-08-01,0.005224226160541079
Salt,North,Al Jabeen_Raymah,2023-09-01,-0.01791734598326422
Salt,North,Al Jabeen_Raymah,2023-10-01,-0.3949567317993613
Salt,North,Al Jabeen_Raymah,2023-11-01,0.015174163586492428
Salt,North,Al Jabeen_Raymah,2023-12-01,-0.06897311224385838
Salt,North,Al Jabeen_Raymah,2024-01-01,-0.053677412565046434
Salt,North,Al Jabeen_Raymah,2024-02-01,-0.07191767794117954
Salt,North,Al Jabeen_Raymah,2024-03-01,-0.04588571407118003
Salt,North,Al Jabeen_Raymah,2024-04-01,-0.053677412565046434
Salt,North,Al Jabeen_Raymah,2024-05-01,-0.062182183669243885
Salt,North,Jihana Almarkazi_Sana'a,2018-04-01,-0.2713793382202472
Salt,North,Jihana Almarkazi_Sana'a,2018-09-01,-0.3243793382202471
Salt,North,Jihana Almarkazi_Sana'a,2020-01-01,0.3240206617797528
Salt,North,Jihana Almarkazi_Sana'a,2020-02-01,-0.17337933822024715
Salt,North,Jihana Almarkazi_Sana'a,2020-03-01,-0.20033624100337338
Salt,North,Jihana Almarkazi_Sana'a,2020-04-01,0.3232206617797529
Salt,North,Jihana Almarkazi_Sana'a,2020-05-01,0.12392066177975286
Salt,North,Jihana Almarkazi_Sana'a,2020-06-01,0.10166375899662661
Salt,North,Jihana Almarkazi_Sana'a,2020-07-01,0.32662066177975285
Salt,North,Jihana Almarkazi_Sana'a,2020-08-01,-0.22267933822024716
Salt,North,Jihana Almarkazi_Sana'a,2020-09-01,0.3233206617797529
Salt,North,Jihana Almarkazi_Sana'a,2020-10-01,0.3323206617797529
Salt,North,Jihana Almarkazi_Sana'a,2020-11-01,-0.24607933822024713
Salt,North,Jihana Almarkazi_Sana'a,2020-12-01,0.33082066177975283
Salt,North,Jihana Almarkazi_Sana'a,2021-01-01,-0.07337933822024711
Salt,North,Jihana Almarkazi_Sana'a,2021-02-01,-0.07427933822024713
Salt,North,Jihana Almarkazi_Sana'a,2021-03-01,-0.07427933822024713
Salt,North,Jihana Almarkazi_Sana'a,2021-04-01,-0.07427933822024713
Salt,North,Jihana Almarkazi_Sana'a,2021-05-01,-0.36837933822024715
Salt,North,Jihana Almarkazi_Sana'a,2021-06-01,-0.07237933822024717
Salt,North,Jihana Almarkazi_Sana'a,2021-07-01,-0.07307933822024715
Salt,North,Jihana Almarkazi_Sana'a,2021-08-01,-0.38007933822024714
Salt,North,Jihana Almarkazi_Sana'a,2021-09-01,-0.07807933822024715
Salt,North,Jihana Almarkazi_Sana'a,2021-10-01,-0.07837933822024712
Salt,North,Jihana Almarkazi_Sana'a,2021-11-01,-0.10233624100337335
Salt,North,Jihana Almarkazi_Sana'a,2021-12-01,-0.07877933822024713
Salt,North,Jihana Almarkazi_Sana'a,2022-01-01,-0.38067933822024713
Salt,North,Jihana Almarkazi_Sana'a,2022-02-01,-0.07887933822024712
Salt,North,Jihana Almarkazi_Sana'a,2022-03-01,-0.07887933822024712
Salt,North,Jihana Almarkazi_Sana'a,2022-04-01,-0.07887933822024712
Salt,North,Jihana Almarkazi_Sana'a,2022-05-01,-0.37817933822024713
Salt,North,Jihana Almarkazi_Sana'a,2022-06-01,-0.07887933822024712
Salt,North,Jihana Almarkazi_Sana'a,2022-07-01,-0.10233624100337335
Salt,North,Jihana Almarkazi_Sana'a,2022-08-01,-0.07887933822024712
Salt,North,Jihana Almarkazi_Sana'a,2022-09-01,-0.07887933822024712
Salt,North,Jihana Almarkazi_Sana'a,2022-10-01,-0.3903793382202472
Salt,North,Jihana Almarkazi_Sana'a,2022-11-01,-0.07877933822024713
Salt,North,Jihana Almarkazi_Sana'a,2022-12-01,-0.07847933822024716
Salt,North,Jihana Almarkazi_Sana'a,2023-01-01,-0.4342576495145639
Salt,North,Jihana Almarkazi_Sana'a,2023-02-01,-0.10233624100337335
Salt,North,Jihana Almarkazi_Sana'a,2023-03-01,-0.07877933822024713
Salt,North,Jihana Almarkazi_Sana'a,2023-04-01,-0.42123624100337337
Salt,North,Jihana Almarkazi_Sana'a,2023-05-01,-0.11595764951456389
Salt,North,Jihana Almarkazi_Sana'a,2023-06-01,-0.07877933822024713
Salt,North,Jihana Almarkazi_Sana'a,2023-07-01,-0.4818359608088806
Salt,North,Jihana Almarkazi_Sana'a,2023-08-01,0.021320661779752836
Salt,North,Jihana Almarkazi_Sana'a,2023-09-01,0.12192066177975286
Salt,North,Jihana Almarkazi_Sana'a,2023-10-01,-0.43144457981142936
Salt,North,Jihana Almarkazi_Sana'a,2023-11-01,0.1108951253527457
Salt,North,Jihana Almarkazi_Sana'a,2023-12-01,0.11100023556585265
Salt,North,Jihana Almarkazi_Sana'a,2024-01-01,0.19265354588967654
Salt,North,Jihana Almarkazi_Sana'a,2024-02-01,0.3212206617797529
Salt,North,Jihana Almarkazi_Sana'a,2024-03-01,0.3212206617797529
Salt,North,Jihana Almarkazi_Sana'a,2024-04-01,0.3212206617797529
Salt,North,Jihana Almarkazi_Sana'a,2024-05-01,0.28404235048543613
Salt,South,Zungubar City_Abyan,2018-04-01,-0.9986897134951015
Salt,South,Zungubar City_Abyan,2018-09-01,-0.8451985744669529
Salt,South,Zungubar City_Abyan,2020-01-01,-0.48746118797831295
Salt,South,Zungubar City_Abyan,2020-02-01,-0.9434985744669528
Salt,South,Zungubar City_Abyan,2020-03-01,-0.9273897045080994
Salt,South,Zungubar City_Abyan,2020-04-01,-0.5951073667389769
Salt,South,Zungubar City_Abyan,2020-05-01,-0.0778092067459919
Salt,South,Zungubar City_Abyan,2020-06-01,-0.017383381991330382
Salt,South,Zungubar City_Abyan,2020-07-01,0.10658887622801339
Salt,South,Zungubar City_Abyan,2020-08-01,-0.4807156480084864
Salt,South,Zungubar City_Abyan,2020-09-01,0.17387599310903556
Salt,South,Zungubar City_Abyan,2020-10-01,-0.0014152236059423728
Salt,South,Zungubar City_Abyan,2020-11-01,-0.47423338648483154
Salt,South,Zungubar City_Abyan,2020-12-01,0.16097215838919654
Salt,South,Zungubar City_Abyan,2021-01-01,-0.10763970900160036
Salt,South,Zungubar City_Abyan,2021-02-01,-0.15318971349510146
Salt,South,Zungubar City_Abyan,2021-03-01,0.0445514390135503
Salt,South,Zungubar City_Abyan,2021-04-01,0.16065143002654825
Salt,South,Zungubar City_Abyan,2021-05-01,-0.7900397090016004
Salt,South,Zungubar City_Abyan,2021-06-01,0.25275143901355024
Salt,South,Zungubar City_Abyan,2021-07-01,0.16435143002654828
Salt,South,Zungubar City_Abyan,2021-08-01,-0.7315074354388043
Salt,South,Zungubar City_Abyan,2021-09-01,0.1924014345200491
Salt,South,Zungubar City_Abyan,2021-10-01,0.13691028650489856
Salt,South,Zungubar City_Abyan,2021-11-01,0.4237014255330471
Salt,South,Zungubar City_Abyan,2021-12-01,0.3787602909983996
Salt,South,Zungubar City_Abyan,2022-01-01,-0.8015985744669529
Salt,South,Zungubar City_Abyan,2022-02-01,0.17856029099839965
Salt,South,Zungubar City_Abyan,2022-03-01,0.5037014255330472
Salt,South,Zungubar City_Abyan,2022-04-01,0.20370142553304715
Salt,South,Zungubar City_Abyan,2022-05-01,-0.7820897134951015
Salt,South,Zungubar City_Abyan,2022-06-01,0.43551028650489854
Salt,South,Zungubar City_Abyan,2022-07-01,0.43551028650489854
Salt,South,Zungubar City_Abyan,2022-08-01,0.43541028650489855
Salt,South,Zungubar City_Abyan,2022-09-01,0.43551028650489854
Salt,South,Zungubar City_Abyan,2022-10-01,-0.7424985744669529
Salt,South,Zungubar City_Abyan,2022-11-01,0.4356102865048985
Salt,South,Zungubar City_Abyan,2022-12-01,0.2798602909983996
Salt,South,Zungubar City_Abyan,2023-01-01,-0.7570897045080995
Salt,South,Zungubar City_Abyan,2023-02-01,0.5038014255330472
Salt,South,Zungubar City_Abyan,2023-03-01,0.6408837035893442
Salt,South,Zungubar City_Abyan,2023-04-01,-0.7720985744669528
Salt,South,Zungubar City_Abyan,2023-05-01,0.5219102954919006
Salt,South,Zungubar City_Abyan,2023-06-01,0.4356102865048985
Salt,South,Zungubar City_Abyan,2023-07-01,-0.7676485699734518
Salt,South,Zungubar City_Abyan,2023-08-01,0.5334976685000374
Salt,South,Zungubar City_Abyan,2023-09-01,0.6973754846985925
Salt,South,Zungubar City_Abyan,2023-10-01,-0.7928985057671254
Salt,South,Zungubar City_Abyan,2023-11-01,0.5038014255330472
Salt,South,Zungubar City_Abyan,2023-12-01,0.5357014942328746
Salt,South,Zungubar City_Abyan,2024-01-01,0.5566477550591529
Salt,South,Zungubar City_Abyan,2024-02-01,0.5038014255330472
Salt,South,Zungubar City_Abyan,2024-03-01,0.43541028650489855
Salt,South,Zungubar City_Abyan,2024-04-01,0.5217102954919006
Salt,South,Zungubar City_Abyan,2024-05-01,0.4785602909983997
Salt,South,Zungubar City_Abyan,2024-07-01,0.4785602909983997
Salt,South,Aden City_Aden,2015-01-01,-0.7267162964106558
Salt,South,Aden City_Aden,2015-02-01,-0.8457897045080994
Salt,South,Aden City_Aden,2015-03-01,-0.8404985744669529
Salt,South,Aden City_Aden,2015-04-01,-0.3677366475054969
Salt,South,Aden City_Aden,2015-11-01,-0.5093397090016004
Salt,South,Aden City_Aden,2015-12-01,-0.2066485699734517
Salt,South,Aden City_Aden,2016-01-01,-0.04459798577760887
Salt,South,Aden City_Aden,2016-02-01,-0.1406897134951015
Salt,South,Aden City_Aden,2016-03-01,-0.32668971349510156
Salt,South,Aden City_Aden,2016-04-01,-0.28258971349510154
Salt,South,Aden City_Aden,2018-04-01,-0.9140397090016004
Salt,South,Aden City_Aden,2018-09-01,-0.8992985744669528
Salt,South,Aden City_Aden,2020-01-01,-0.4761897045080995
Salt,South,Aden City_Aden,2020-02-01,-0.8670985744669529
Salt,South,Aden City_Aden,2020-03-01,-0.8518897045080994
Salt,South,Aden City_Aden,2020-04-01,-0.4515485699734517
Salt,South,Aden City_Aden,2020-05-01,-0.5187397090016004
Salt,South,Aden City_Aden,2020-06-01,-0.44914856997345176
Salt,South,Aden City_Aden,2020-07-01,-0.37106119696531503
Salt,South,Aden City_Aden,2020-08-01,-0.8358074354388043
Salt,South,Aden City_Aden,2020-09-01,-0.5629897134951015
Salt,South,Aden City_Aden,2020-10-01,-0.3763574309453033
Salt,South,Aden City_Aden,2020-11-01,-0.8898985057671255
Salt,South,Aden City_Aden,2020-12-01,-0.6408985744669529
Salt,South,Aden City_Aden,2021-01-01,-0.6907985744669529
Salt,South,Aden City_Aden,2021-02-01,-0.6916985744669528
Salt,South,Aden City_Aden,2021-03-01,-0.5578897134951015
Salt,South,Aden City_Aden,2021-04-01,-0.6737897045080994
Salt,South,Aden City_Aden,2021-05-01,-0.9668397090016003
Salt,South,Aden City_Aden,2021-06-01,-0.30843970900160034
Salt,South,Aden City_Aden,2021-07-01,-0.2666897045080995
Salt,South,Aden City_Aden,2021-08-01,-0.8986985744669529
Salt,South,Aden City_Aden,2021-09-01,-0.22630743543880427
Salt,South,Aden City_Aden,2021-10-01,-0.1226985564929487
Salt,South,Aden City_Aden,2021-11-01,0.44161029549190056
Salt,South,Aden City_Aden,2021-12-01,0.7357102865048986
Salt,South,Aden City_Aden,2022-01-01,-0.7033985744669529
Salt,South,Aden City_Aden,2022-02-01,0.7038014255330471
Salt,South,Aden City_Aden,2022-03-01,0.4784602909983997
Salt,South,Aden City_Aden,2022-04-01,0.5037014255330472
Salt,South,Aden City_Aden,2022-05-01,-0.7187397090016003
Salt,South,Aden City_Aden,2022-06-01,0.5355102865048984
Salt,South,Aden City_Aden,2022-07-01,0.5355102865048984
Salt,South,Aden City_Aden,2022-08-01,0.43541028650489855
Salt,South,Aden City_Aden,2022-09-01,0.43551028650489854
Salt,South,Aden City_Aden,2022-10-01,-0.7245897045080995
Salt,South,Aden City_Aden,2022-11-01,0.5903014345200492
Salt,South,Aden City_Aden,2022-12-01,0.48006029099839953
Salt,South,Aden City_Aden,2023-01-01,-0.7374985057671255
Salt,South,Aden City_Aden,2023-02-01,0.5356014942328746
Salt,South,Aden City_Aden,2023-03-01,0.47886029099839966
Salt,South,Aden City_Aden,2023-04-01,-0.8404897134951015
Salt,South,Aden City_Aden,2023-05-01,0.4787602909983997
Salt,South,Aden City_Aden,2023-06-01,0.4787602909983997
Salt,South,Aden City_Aden,2023-07-01,-0.7676485699734518
Salt,South,Aden City_Aden,2023-08-01,0.5570476640065365
Salt,South,Aden City_Aden,2023-09-01,0.5059014255330472
Salt,South,Aden City_Aden,2023-10-01,-0.8930897134951015
Salt,South,Aden City_Aden,2023-11-01,0.5038014255330472
Salt,South,Aden City_Aden,2023-12-01,0.4786602909983997
Salt,South,Aden City_Aden,2024-01-01,0.43551037755751487
Salt,South,Aden City_Aden,2024-02-01,0.4785602909983997
Salt,South,Aden City_Aden,2024-03-01,0.43541028650489855
Salt,South,Aden City_Aden,2024-04-01,0.4785602909983997
Salt,South,Aden City_Aden,2024-05-01,0.5217102954919006
Salt,South,Aden City_Aden,2024-07-01,0.5038014255330472
Salt,South,Al Ghaidha_Al Maharah,2015-11-01,-0.8318834092942406
Salt,South,Al Ghaidha_Al Maharah,2015-12-01,-0.35891557509514105
Salt,South,Al Ghaidha_Al Maharah,2016-01-01,-0.366315575095141
Salt,South,Al Ghaidha_Al Maharah,2016-02-01,-0.599815575095141
Salt,South,Al Ghaidha_Al Maharah,2016-03-01,-0.5996155750951411
Salt,South,Al Ghaidha_Al Maharah,2016-04-01,-0.717215575095141
Salt,South,Al Ghaidha_Al Maharah,2018-04-01,-0.9078417574140665
Salt,South,Al Ghaidha_Al Maharah,2018-09-01,-0.8960417099621326
Salt,South,Al Ghaidha_Al Maharah,2020-01-01,-0.7569155750951411
Salt,South,Al Ghaidha_Al Maharah,2020-02-01,-0.9055503599606756
Salt,South,Al Ghaidha_Al Maharah,2020-03-01,-1.007543206635744
Salt,South,Al Ghaidha_Al Maharah,2020-04-01,-0.757315575095141
Salt,South,Al Ghaidha_Al Maharah,2020-05-01,-0.7565155750951411
Salt,South,Al Ghaidha_Al Maharah,2020-06-01,-0.755615575095141
Salt,South,Al Ghaidha_Al Maharah,2020-07-01,-0.06521556610813906
Salt,South,Al Ghaidha_Al Maharah,2020-08-01,-0.7518155661081389
Salt,South,Al Ghaidha_Al Maharah,2020-09-01,-0.15551557509514113
Salt,South,Al Ghaidha_Al Maharah,2020-10-01,0.6759167761544846
Salt,South,Al Ghaidha_Al Maharah,2020-11-01,-0.5762155750951411
Salt,South,Al Ghaidha_Al Maharah,2020-12-01,-0.262315566108139
Salt,South,Al Ghaidha_Al Maharah,2021-01-01,-0.27882443606699236
Salt,South,Al Ghaidha_Al Maharah,2021-02-01,-0.349115575095141
Salt,South,Al Ghaidha_Al Maharah,2021-03-01,-0.349215575095141
Salt,South,Al Ghaidha_Al Maharah,2021-04-01,-0.2807244360669924
Salt,South,Al Ghaidha_Al Maharah,2021-05-01,-0.9373155750951411
Salt,South,Al Ghaidha_Al Maharah,2021-06-01,-0.345215575095141
Salt,South,Al Ghaidha_Al Maharah,2021-07-01,-0.34661557509514107
Salt,South,Al Ghaidha_Al Maharah,2021-08-01,-0.960715575095141
Salt,South,Al Ghaidha_Al Maharah,2021-09-01,-0.35671557509514107
Salt,South,Al Ghaidha_Al Maharah,2021-10-01,-0.357315575095141
Salt,South,Al Ghaidha_Al Maharah,2021-11-01,-0.358315575095141
Salt,South,Al Ghaidha_Al Maharah,2021-12-01,0.642084424904859
Salt,South,Al Ghaidha_Al Maharah,2022-01-01,-0.765415575095141
Salt,South,Al Ghaidha_Al Maharah,2022-02-01,0.4849344293983602
Salt,South,Al Ghaidha_Al Maharah,2022-03-01,1.2416844249048589
Salt,South,Al Ghaidha_Al Maharah,2022-04-01,1.0416844249048591
Salt,South,Al Ghaidha_Al Maharah,2022-05-01,-0.5110655706016399
Salt,South,Al Ghaidha_Al Maharah,2022-06-01,0.8418844249048589
Salt,South,Al Ghaidha_Al Maharah,2022-07-01,0.22818443389186105
Salt,South,Al Ghaidha_Al Maharah,2022-08-01,0.0417844249048589
Salt,South,Al Ghaidha_Al Maharah,2022-09-01,0.0417844249048589
Salt,South,Al Ghaidha_Al Maharah,2022-10-01,-0.892915575095141
Salt,South,Al Ghaidha_Al Maharah,2022-11-01,0.041884424904858886
Salt,South,Al Ghaidha_Al Maharah,2022-12-01,0.16402180240649678
Salt,South,Al Ghaidha_Al Maharah,2023-01-01,-0.8446244360669924
Salt,South,Al Ghaidha_Al Maharah,2023-02-01,0.0417844249048589
Salt,South,Al Ghaidha_Al Maharah,2023-03-01,0.14217563263283495
Salt,South,Al Ghaidha_Al Maharah,2023-04-01,-0.9151155750951411
Salt,South,Al Ghaidha_Al Maharah,2023-05-01,0.041884424904858886
Salt,South,Al Ghaidha_Al Maharah,2023-06-01,0.11027556393300753
Salt,South,Al Ghaidha_Al Maharah,2023-07-01,-0.9442155750951411
Salt,South,Al Ghaidha_Al Maharah,2023-08-01,0.14237563263283493
Salt,South,Al Ghaidha_Al Maharah,2023-09-01,0.12958443389186103
Salt,South,Al Ghaidha_Al Maharah,2023-10-01,-0.9114655706016399
Salt,South,Al Ghaidha_Al Maharah,2023-11-01,0.08493442939836005
Salt,South,Al Ghaidha_Al Maharah,2023-12-01,0.08493442939836005
Salt,South,Al Ghaidha_Al Maharah,2024-01-01,0.08493442939836005
Salt,South,Al Ghaidha_Al Maharah,2024-02-01,0.0417844249048589
Salt,South,Al Ghaidha_Al Maharah,2024-03-01,0.08493442939836005
Salt,South,Al Ghaidha_Al Maharah,2024-04-01,0.12808443389186097
Salt,South,Al Ghaidha_Al Maharah,2024-05-01,0.0417844249048589
Salt,South,Al Ghaidha_Al Maharah,2024-07-01,0.0417844249048589
Salt,South,Mukalla City_Hadramaut,2018-04-01,-0.8090267971006523
Salt,South,Mukalla City_Hadramaut,2018-09-01,-0.7826445190443552
Salt,South,Mukalla City_Hadramaut,2020-01-01,-0.5731856625660048
Salt,South,Mukalla City_Hadramaut,2020-02-01,-0.9217267971006523
Salt,South,Mukalla City_Hadramaut,2020-03-01,-0.9671768015941534
Salt,South,Mukalla City_Hadramaut,2020-04-01,-0.49043565807250367
Salt,South,Mukalla City_Hadramaut,2020-05-01,-0.4604855938661774
Salt,South,Mukalla City_Hadramaut,2020-06-01,-0.4479356580725037
Salt,South,Mukalla City_Hadramaut,2020-07-01,-0.27892678811365024
Salt,South,Mukalla City_Hadramaut,2020-08-01,-0.8850767926071512
Salt,South,Mukalla City_Hadramaut,2020-09-01,-0.4184355893726762
Salt,South,Mukalla City_Hadramaut,2020-10-01,-0.5119267971006523
Salt,South,Mukalla City_Hadramaut,2020-11-01,-0.9204856625660048
Salt,South,Mukalla City_Hadramaut,2020-12-01,-0.4194945235378562
Salt,South,Mukalla City_Hadramaut,2021-01-01,-0.4436356580725037
Salt,South,Mukalla City_Hadramaut,2021-02-01,-0.44503565807250367
Salt,South,Mukalla City_Hadramaut,2021-03-01,-0.4272267881136502
Salt,South,Mukalla City_Hadramaut,2021-04-01,-0.47027679260715116
Salt,South,Mukalla City_Hadramaut,2021-05-01,-0.9293856625660049
Salt,South,Mukalla City_Hadramaut,2021-06-01,-0.5105267971006523
Salt,South,Mukalla City_Hadramaut,2021-07-01,-0.4862856625660048
Salt,South,Mukalla City_Hadramaut,2021-08-01,-0.9905768015941534
Salt,South,Mukalla City_Hadramaut,2021-09-01,-0.10699444585102669
Salt,South,Mukalla City_Hadramaut,2021-10-01,-0.2077856535790027
Salt,South,Mukalla City_Hadramaut,2021-11-01,-0.32032679710065226
Salt,South,Mukalla City_Hadramaut,2021-12-01,-0.2948856625660048
Salt,South,Mukalla City_Hadramaut,2022-01-01,-0.9476856625660048
Salt,South,Mukalla City_Hadramaut,2022-02-01,-0.48007680159415345
Salt,South,Mukalla City_Hadramaut,2022-03-01,-0.2519356580725036
Salt,South,Mukalla City_Hadramaut,2022-04-01,-0.1948944548380287
Salt,South,Mukalla City_Hadramaut,2022-05-01,-0.9189267971006523
Salt,South,Mukalla City_Hadramaut,2022-06-01,-0.25183565807250363
Salt,South,Mukalla City_Hadramaut,2022-07-01,-0.18344451904435521
Salt,South,Mukalla City_Hadramaut,2022-08-01,-0.3633768015941534
Salt,South,Mukalla City_Hadramaut,2022-09-01,-0.3633768015941534
Salt,South,Mukalla City_Hadramaut,2022-10-01,-0.9434267971006522
Salt,South,Mukalla City_Hadramaut,2022-11-01,-0.36327680159415343
Salt,South,Mukalla City_Hadramaut,2022-12-01,-0.2763767926071512
Salt,South,Mukalla City_Hadramaut,2023-01-01,-0.9999768015941535
Salt,South,Mukalla City_Hadramaut,2023-02-01,-0.2770767926071511
Salt,South,Mukalla City_Hadramaut,2023-03-01,-0.26308559386617736
Salt,South,Mukalla City_Hadramaut,2023-04-01,-0.9582267971006523
Salt,South,Mukalla City_Hadramaut,2023-05-01,-0.3201267971006523
Salt,South,Mukalla City_Hadramaut,2023-06-01,-0.16327680159415348
Salt,South,Mukalla City_Hadramaut,2023-07-01,-0.8491855938661774
Salt,South,Mukalla City_Hadramaut,2023-08-01,0.12332320739284874
Salt,South,Mukalla City_Hadramaut,2023-09-01,0.12442320739284884
Salt,South,Mukalla City_Hadramaut,2023-10-01,-0.8229945235378562
Salt,South,Mukalla City_Hadramaut,2023-11-01,0.10501433743399513
Salt,South,Mukalla City_Hadramaut,2023-12-01,0.07940899243438304
Salt,South,Mukalla City_Hadramaut,2024-01-01,0.036258987940882115
Salt,South,Mukalla City_Hadramaut,2024-02-01,-0.05271119701905502
Salt,South,Mukalla City_Hadramaut,2024-03-01,0.4366231984058466
Salt,South,Mukalla City_Hadramaut,2024-04-01,0.6417966154902924
Salt,South,Mukalla City_Hadramaut,2024-05-01,0.4797732028993478
Salt,South,Mukalla City_Hadramaut,2024-07-01,0.4797732028993478
Salt,South,Sayoun City_Hadramaut,2018-04-01,-0.8018818841665714
Salt,South,Sayoun City_Hadramaut,2018-09-01,-0.7458407586189262
Salt,South,Sayoun City_Hadramaut,2020-01-01,-0.012281902140575784
Salt,South,Sayoun City_Hadramaut,2020-02-01,-0.5103407496319239
Salt,South,Sayoun City_Hadramaut,2020-03-01,-0.515640749631924
Salt,South,Sayoun City_Hadramaut,2020-04-01,0.17340037591572144
Salt,South,Sayoun City_Hadramaut,2020-05-01,0.03901809785942434
Salt,South,Sayoun City_Hadramaut,2020-06-01,0.3151826539720186
Salt,South,Sayoun City_Hadramaut,2020-07-01,0.041718097859424264
Salt,South,Sayoun City_Hadramaut,2020-08-01,-0.6820906944125996
Salt,South,Sayoun City_Hadramaut,2020-09-01,0.0800681023529255
Salt,South,Sayoun City_Hadramaut,2020-10-01,0.03300037591572136
Salt,South,Sayoun City_Hadramaut,2020-11-01,-0.8002318976470746
Salt,South,Sayoun City_Hadramaut,2020-12-01,0.11035931008090127
Salt,South,Sayoun City_Hadramaut,2021-01-01,0.02991809785942423
Salt,South,Sayoun City_Hadramaut,2021-02-01,0.04731809785942431
Salt,South,Sayoun City_Hadramaut,2021-03-01,0.23674661438921085
Salt,South,Sayoun City_Hadramaut,2021-04-01,0.09046810235292546
Salt,South,Sayoun City_Hadramaut,2021-05-01,-0.8349819021405757
Salt,South,Sayoun City_Hadramaut,2021-06-01,0.05311809785942434
Salt,South,Sayoun City_Hadramaut,2021-07-01,0.15120930558740042
Salt,South,Sayoun City_Hadramaut,2021-08-01,-0.8269318976470745
Salt,South,Sayoun City_Hadramaut,2021-09-01,0.11611809785942429
Salt,South,Sayoun City_Hadramaut,2021-10-01,0.46476811133992757
Salt,South,Sayoun City_Hadramaut,2021-11-01,0.5768593100809014
Salt,South,Sayoun City_Hadramaut,2021-12-01,0.4338180978594244
Salt,South,Sayoun City_Hadramaut,2022-01-01,-0.7199818931535735
Salt,South,Sayoun City_Hadramaut,2022-02-01,0.4267681023529255
Salt,South,Sayoun City_Hadramaut,2022-03-01,0.6770592413810739
Salt,South,Sayoun City_Hadramaut,2022-04-01,0.5668180978594244
Salt,South,Sayoun City_Hadramaut,2022-05-01,-0.6013907631124271
Salt,South,Sayoun City_Hadramaut,2022-06-01,0.7337180978594242
Salt,South,Sayoun City_Hadramaut,2022-07-01,0.7768681023529254
Salt,South,Sayoun City_Hadramaut,2022-08-01,0.7217092458745751
